fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
2148;2374;0.00182;0.00388;0.00027;76;76;76;0;0;1;-30;30
2313;2149;0.01824;0.05899;0.00605;122;122;122;0;0;1;-30;30
2229;2150;0.0405;0.07107;0.00673;90;90;90;0;0;1;-30;30
2150;2322;0.04628;0.07107;0.0076;78;78;78;0;0;1;-30;30
2164;2151;0.03587;0.07132;0.00624;90;90;90;0;0;1;-30;30
2151;2323;0.03587;0.07132;0.00624;38;38;38;0;0;1;-30;30
2152;2260;0.02234;0.07496;0.00748;68;68;68;0;0;1;-30;30
2290;2152;0.02041;0.07165;0.0075;68;68;68;0;0;1;-30;30
2374;2153;0.03653;0.06413;0.00605;68;68;68;0;0;1;-30;30
2154;2200;0.01364;0.03554;0.0037;120;120;120;0;0;1;-30;30
2154;2303;0.00851;0.02174;0.0022;120;120;120;0;0;1;-30;30
2360;2155;0.00967;0.01702;0.0016;90;90;90;0;0;1;-30;30
2155;2362;0.0057;0.01017;0.00094;68;68;68;0;0;1;-30;30
2156;2157;0.05504;0.1643;0.01682;68;68;68;0;0;1;-30;30
2366;2156;0.0214;0.06887;0.00708;68;68;68;0;0;1;-30;30
2158;2157;0;0.0001;0;438;438;438;0;0;1;-30;30
2214;2157;0.00926;0.03008;0.00307;119;119;119;0;0;1;-30;30
2351;2157;0.02661;0.08942;0.00895;137;137;137;0;0;1;-30;30
2213;2158;0.00909;0.02975;0.00302;137;137;137;0;0;1;-30;30
2160;2159;0.00909;0.0281;0.00288;133;133;133;0;0;1;-30;30
2159;2165;0.1;0.1595;0.01597;85;85;85;0;0;1;-30;30
2159;2251;0.03587;0.05868;0.00646;90;90;90;0;0;1;-30;30
2284;2159;0.01653;0.0314;0.00315;47;47;47;0;0;1;-30;30
2375;2159;0.00165;0.00529;0.00053;137;137;137;0;0;1;-30;30
2279;2160;0.02041;0.06612;0.00678;95;95;95;0;0;1;-30;30
2298;2161;0.02975;0.09587;0.01007;137;137;137;0;0;1;-30;30
2161;2375;0.00331;0.01058;0.00109;137;137;137;0;0;1;-30;30
2162;2195;0.00562;0.01893;0.00189;32;32;32;0;0;1;-30;30
2163;2196;0.00562;0.01893;0.00189;32;32;32;0;0;1;-30;30
2233;2165;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2165;2263;0.00793;0.02231;0.00215;122;122;122;0;0;1;-30;30
2296;2165;0.00124;0.00413;0.00041;137;137;137;0;0;1;-30;30
2328;2165;0.05455;0.18017;0.0242;99;99;99;0;0;1;-30;30
2166;2168;0.02074;0.06727;0.00682;137;137;137;0;0;1;-30;30
2171;2166;0.0076;0.01983;0.00206;120;120;120;0;0;1;-30;30
2282;2166;0.01281;0.02149;0.00212;78;78;78;0;0;1;-30;30
2297;2166;0.00124;0.00413;0.00041;137;137;137;0;0;1;-30;30
2338;2166;0.03248;0.1081;0.01445;137;137;137;0;0;1;-30;30
2167;2169;0.01917;0.02595;0.00467;68;68;68;0;0;1;-30;30
2286;2167;0.00504;0.01686;0.00174;137;137;137;0;0;1;-30;30
2167;2287;0.00463;0.01488;0.00152;137;137;137;0;0;1;-30;30
2167;2371;0.00463;0.01488;0.00152;120;120;120;0;0;1;-30;30
2263;2168;0.00132;0.00421;0.00044;137;137;137;0;0;1;-30;30
2168;2275;0.00661;0.0157;0.00169;102;102;102;0;0;1;-30;30
2168;2370;0.00463;0.01488;0.00152;120;120;120;0;0;1;-30;30
2299;2169;0.03587;0.09008;0.00924;114;114;114;0;0;1;-30;30
2307;2169;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2205;2170;0.0395;0.06959;0.00657;72;72;72;0;0;1;-30;30
2206;2170;0.01149;0.03471;0.00293;120;120;120;0;0;1;-30;30
2241;2170;0.03479;0.1119;0.01176;76;76;76;0;0;1;-30;30
2275;2170;0.01405;0.03636;0.00399;102;102;102;0;0;1;-30;30
2170;2327;0.01496;0.0438;0.00445;114;114;114;0;0;1;-30;30
2367;2170;0.015;0.04714;0.00466;114;114;114;0;0;1;-30;30
2330;2171;0.01545;0.04603;0.00472;120;120;120;0;0;1;-30;30
2173;2172;0;0.0001;0;438;438;438;0;0;1;-30;30
2180;2172;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2172;2341;0.00099;0.00347;0.00036;137;137;137;0;0;1;-30;30
2172;2356;0.01083;0.03471;0.00358;137;137;137;0;0;1;-30;30
2173;2179;0.00496;0.01273;0.00128;95;95;95;0;0;1;-30;30
2173;2332;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2174;2257;0.01039;0.05083;0.00494;133;133;133;0;0;1;-30;30
2267;2174;0.02446;0.04347;0.00404;68;68;68;0;0;1;-30;30
2185;2175;0.00149;0.00496;0.00048;137;137;137;0;0;1;-30;30
2175;2186;0.0057;0.01818;0.00189;137;137;137;0;0;1;-30;30
2176;2247;0.0181;0.05702;0.0062;68;68;68;0;0;1;-30;30
2177;2232;0.0676;0.11901;0.0112;68;68;68;0;0;1;-30;30
2352;2177;0.03868;0.0681;0.00639;68;68;68;0;0;1;-30;30
2178;2199;0.03967;0.07157;0.00641;68;68;68;0;0;1;-30;30
2209;2178;0.02983;0.05793;0.00547;68;68;68;0;0;1;-30;30
2179;2299;0.00372;0.00934;0.00094;120;120;120;0;0;1;-30;30
2332;2180;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2181;2339;0.00496;0.00744;0.00073;114;114;114;0;0;1;-30;30
2182;2340;0.00496;0.00744;0.00073;114;114;114;0;0;1;-30;30
2183;2235;0.03314;0.06116;0.00639;68;68;68;0;0;1;-30;30
2184;2286;0.00909;0.02893;0.0029;137;137;137;0;0;1;-30;30
2296;2184;0.00545;0.01736;0.00177;137;137;137;0;0;1;-30;30
2325;2185;0.00273;0.00826;0.00085;120;120;120;0;0;1;-30;30
2188;2186;0;0.0001;0;438;438;438;0;0;1;-30;30
2193;2186;0.0314;0.09884;0.01074;125;125;125;0;0;1;-30;30
2309;2186;0.00736;0.0238;0.00251;114;114;114;0;0;1;-30;30
2221;2187;0.04025;0.13025;0.01336;106;106;106;0;0;1;-30;30
2225;2187;0.02124;0.0686;0.00704;99;99;99;0;0;1;-30;30
2352;2187;0.04248;0.11207;0.01135;68;68;68;0;0;1;-30;30
2221;2188;0.04;0.12959;0.01329;114;114;114;0;0;1;-30;30
2324;2188;0.0095;0.02455;0.00256;114;114;114;0;0;1;-30;30
2285;2190;0.03669;0.11669;0.01251;68;68;68;0;0;1;-30;30
2190;2382;0.03306;0.08264;0.00968;68;68;68;0;0;1;-30;30
2228;2191;0.00983;0.01727;0.00163;68;68;68;0;0;1;-30;30
2250;2191;0.04669;0.08182;0.00774;90;90;90;0;0;1;-30;30
2191;2276;0.00992;0.03322;0.00419;106;106;106;0;0;1;-30;30
2191;2335;0.02455;0.07992;0.00823;137;137;137;0;0;1;-30;30
2192;2237;0.00926;0.0238;0.00242;120;120;120;0;0;1;-30;30
2274;2192;0.01033;0.02653;0.00269;108;108;108;0;0;1;-30;30
2196;2195;0;0.0001;0;438;438;438;0;0;1;-30;30
2212;2195;0.03025;0.06281;0.00061;99;99;99;0;0;1;-30;30
2336;2195;0.0376;0.12165;0.01249;80;80;80;0;0;1;-30;30
2368;2195;0.00736;0.0238;0.00244;89;89;89;0;0;1;-30;30
2204;2196;0.04124;0.07231;0.00687;68;68;68;0;0;1;-30;30
2220;2196;0.00405;0.01058;0.00109;95;95;95;0;0;1;-30;30
2302;2196;0.00091;0.00306;0.00031;45;45;45;0;0;1;-30;30
2274;2197;0.00851;0.02074;0.00232;114;114;114;0;0;1;-30;30
2197;2333;0.0405;0.09669;0.01016;120;120;120;0;0;1;-30;30
2198;2258;0.03025;0.09752;0.01028;140;140;140;0;0;1;-30;30
2198;2272;0.01446;0.05554;0.00448;68;68;68;0;0;1;-30;30
2200;2361;0.05769;0.14545;0.015;76;76;76;0;0;1;-30;30
2202;2201;0;0.0001;0;438;438;438;0;0;1;-30;30
2202;2376;0.04702;0.07851;0.00808;68;68;68;0;0;1;-30;30
2203;2205;0.05306;0.09355;0.00884;72;72;72;0;0;1;-30;30
2320;2203;0.05807;0.10306;0.00937;76;76;76;0;0;1;-30;30
2328;2203;0.05397;0.17008;0.01848;137;137;137;0;0;1;-30;30
2210;2204;0.00361;0.01166;0.0012;137;137;137;0;0;1;-30;30
2356;2206;0.00826;0.02893;0.00363;120;120;120;0;0;1;-30;30
2207;2209;0.00521;0.01413;0.0014;90;90;90;0;0;1;-30;30
2208;2255;0.00289;0.00926;0.00094;137;137;137;0;0;1;-30;30
2341;2208;0.00207;0.00694;0.0007;137;137;137;0;0;1;-30;30
2209;2351;0.01843;0.0619;0.0062;137;137;137;0;0;1;-30;30
2316;2210;0.06898;0.12121;0.01145;57;57;57;0;0;1;-30;30
2211;2214;0.00132;0.00421;0.00044;99;99;99;0;0;1;-30;30
2224;2211;0.00744;0.02397;0.00246;125;125;125;0;0;1;-30;30
2295;2212;0.01322;0.03306;0.00327;114;114;114;0;0;1;-30;30
2224;2213;0.01595;0.05124;0.0053;137;137;137;0;0;1;-30;30
2215;2217;0.00661;0.01372;0.00133;114;114;114;0;0;1;-30;30
2278;2215;0.03545;0.08736;0.00882;114;114;114;0;0;1;-30;30
2218;2216;0.01942;0.06281;0.00649;68;68;68;0;0;1;-30;30
2237;2217;0.00785;0.01983;0.00203;120;120;120;0;0;1;-30;30
2245;2218;0.02339;0.07587;0.00784;34;34;34;0;0;1;-30;30
2301;2218;0.01568;0.0507;0.0052;83;83;83;0;0;1;-30;30
2219;2251;0.03347;0.06529;0.00593;21;21;21;0;0;1;-30;30
2223;2221;0.00405;0.01331;0.00138;95;95;95;0;0;1;-30;30
2221;2238;0.04033;0.13041;0.01336;137;137;137;0;0;1;-30;30
2222;2227;0.0181;0.05702;0.0062;95;95;95;0;0;1;-30;30
2222;2352;0.02041;0.06843;0.00685;122;122;122;0;0;1;-30;30
2240;2223;0.02074;0.06628;0.00699;125;125;125;0;0;1;-30;30
2224;2318;0.03347;0.06529;0.00593;68;68;68;0;0;1;-30;30
2276;2225;0.03364;0.10744;0.01016;106;106;106;0;0;1;-30;30
2362;2226;0.03479;0.10281;0.01045;99;99;99;0;0;1;-30;30
2227;2339;0.00851;0.02686;0.0029;95;95;95;0;0;1;-30;30
2267;2228;0.05322;0.09347;0.00882;68;68;68;0;0;1;-30;30
2230;2229;0.00413;0.01372;0.00138;137;137;137;0;0;1;-30;30
2355;2230;0.03438;0.06099;0.00569;137;137;137;0;0;1;-30;30
2231;2236;0.01992;0.05245;0.00519;120;120;120;0;0;1;-30;30
2334;2231;0.01187;0.03176;0.00315;120;120;120;0;0;1;-30;30
2292;2232;0.05042;0.10487;0.0102;68;68;68;0;0;1;-30;30
2232;2362;0.03198;0.07876;0.00786;90;90;90;0;0;1;-30;30
2233;2259;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2233;2259;0.00124;0.00413;0.00039;127;127;127;0;0;1;-30;30
2234;2361;0.01579;0.04017;0.00408;77;77;77;0;0;1;-30;30
2235;2257;0.03603;0.12893;0.01251;68;68;68;0;0;1;-30;30
2236;2359;0.03678;0.09397;0.00951;120;120;120;0;0;1;-30;30
2247;2237;0.00826;0.02628;0.00286;68;68;68;0;0;1;-30;30
2273;2237;0.0162;0.0338;0.00351;90;90;90;0;0;1;-30;30
2238;2298;0.00512;0.01653;0.00174;137;137;137;0;0;1;-30;30
2268;2239;0.05661;0.09983;0.00943;45;45;45;0;0;1;-30;30
2239;2380;0.04438;0.07826;0.00739;45;45;45;0;0;1;-30;30
2335;2240;0.02835;0.09223;0.00951;137;137;137;0;0;1;-30;30
2338;2241;0.00702;0.0224;0.00237;122;122;122;0;0;1;-30;30
2246;2242;0.0205;0.06876;0.00688;68;68;68;0;0;1;-30;30
2242;2280;0.0205;0.06876;0.00688;137;137;137;0;0;1;-30;30
2309;2243;0.00826;0.01653;0.00194;114;114;114;0;0;1;-30;30
2324;2243;0.00421;0.01074;0.00121;114;114;114;0;0;1;-30;30
2310;2244;0.02901;0.09438;0.00966;76;76;76;0;0;1;-30;30
2346;2244;0.03058;0.05372;0.00508;78;78;78;0;0;1;-30;30
2246;2258;0.0331;0.11107;0.01106;114;114;114;0;0;1;-30;30
2248;2269;0.02479;0.08;0.00823;137;137;137;0;0;1;-30;30
2249;2262;0.02818;0.09116;0.00934;68;68;68;0;0;1;-30;30
2252;2311;0.03099;0.07901;0.00801;120;120;120;0;0;1;-30;30
2253;2274;0.02231;0.05702;0.00576;120;120;120;0;0;1;-30;30
2323;2254;0.03091;0.08107;0.00774;68;68;68;0;0;1;-30;30
2254;2380;0.04207;0.11074;0.01053;68;68;68;0;0;1;-30;30
2256;2283;0.00248;0.00744;0.00073;120;120;120;0;0;1;-30;30
2287;2256;0.00306;0.00992;0.00102;137;137;137;0;0;1;-30;30
2258;2257;0;0.0001;0;438;438;438;0;0;1;-30;30
2257;2260;0.01281;0.04298;0.00428;114;114;114;0;0;1;-30;30
2262;2257;0.03587;0.1157;0.0122;140;140;140;0;0;1;-30;30
2258;2261;0.01281;0.04298;0.00428;114;114;114;0;0;1;-30;30
2261;2260;0;0.0001;0;438;438;438;0;0;1;-30;30
2271;2260;0.01157;0.03769;0.00387;68;68;68;0;0;1;-30;30
2331;2260;0.15802;0.18273;0.01643;45;45;45;0;0;1;-30;30
2266;2261;0.00661;0.01372;0.00133;114;114;114;0;0;1;-30;30
2272;2261;0.00983;0.01752;0.0016;80;80;80;0;0;1;-30;30
2365;2261;0.01165;0.03769;0.00387;137;137;137;0;0;1;-30;30
2270;2264;0.00661;0.01372;0.00133;68;68;68;0;0;1;-30;30
2264;2271;0.00537;0.01736;0.00179;68;68;68;0;0;1;-30;30
2355;2265;0.0395;0.1281;0.01314;137;137;137;0;0;1;-30;30
2265;2378;0.00165;0.00496;0.00053;137;137;137;0;0;1;-30;30
2272;2270;0.00661;0.01372;0.00133;114;114;114;0;0;1;-30;30
2274;2273;0;0.0001;0;438;438;438;0;0;1;-30;30
2310;2273;0.00942;0.03066;0.00315;102;102;102;0;0;1;-30;30
2376;2273;0.06223;0.10413;0.01072;62;62;62;0;0;1;-30;30
2277;2366;0.00026;0.00066;7.00E-05;68;68;68;0;0;1;-30;30
2280;2279;0;0.0001;0;438;438;438;0;0;1;-30;30
2281;2334;0.00843;0.02149;0.00216;120;120;120;0;0;1;-30;30
2338;2281;0.00843;0.02149;0.00216;120;120;120;0;0;1;-30;30
2283;2326;0.00364;0.01074;0.00106;114;114;114;0;0;1;-30;30
2285;2314;0.01967;0.08612;0.00924;57;57;57;0;0;1;-30;30
2288;2344;0.00529;0.01074;0.00111;90;90;90;0;0;1;-30;30
2288;2345;0.01554;0.05455;0.00557;137;137;137;0;0;1;-30;30
2310;2289;0.02781;0.08994;0.01845;114;114;114;0;0;1;-30;30
2291;2305;0.034;0.10995;0.02256;68;68;68;0;0;1;-30;30
2308;2292;0.01976;0.0514;0.00515;68;68;68;0;0;1;-30;30
2327;2293;0.00777;0.02479;0.00257;137;137;137;0;0;1;-30;30
2293;2330;0.00736;0.02372;0.00242;137;137;137;0;0;1;-30;30
2336;2294;0.00207;0.00727;0.0007;125;125;125;0;0;1;-30;30
2379;2295;0.05686;0.09339;0.00944;114;114;114;0;0;1;-30;30
2304;2300;0.00645;0.02066;0.00213;137;137;137;0;0;1;-30;30
2300;2353;0.04174;0.07322;0.00692;90;90;90;0;0;1;-30;30
2354;2300;0.01132;0.03636;0.00375;137;137;137;0;0;1;-30;30
2303;2343;0.00281;0.00702;0.00059;114;114;114;0;0;1;-30;30
2305;2316;0.01607;0.05279;0.01083;68;68;68;0;0;1;-30;30
2312;2313;0.00347;0.01264;0.00119;122;122;122;0;0;1;-30;30
2319;2313;0.05314;0.09339;0.0089;68;68;68;0;0;1;-30;30
2313;2381;0.07661;0.13182;0.013;68;68;68;0;0;1;-30;30
2329;2317;0.01405;0.02314;0.00234;90;90;90;0;0;1;-30;30
2317;2350;0.0281;0.04711;0.00465;68;68;68;0;0;1;-30;30
2318;2321;0.03347;0.06529;0.00593;68;68;68;0;0;1;-30;30
2374;2319;0.08314;0.14628;0.01392;68;68;68;0;0;1;-30;30
2321;2323;0.05107;0.08512;0.00898;51;51;51;0;0;1;-30;30
2322;2323;0.01653;0.03306;0.00242;68;68;68;0;0;1;-30;30
2323;2329;0.00496;0.00826;0.00085;78;78;78;0;0;1;-30;30
2323;2380;0.07306;0.1919;0.01832;68;68;68;0;0;1;-30;30
2359;2324;0.02017;0.05223;0.00545;120;120;120;0;0;1;-30;30
2324;2379;0.03562;0.10942;0.01146;68;68;68;0;0;1;-30;30
2326;2367;0.00525;0.0165;0.00163;114;114;114;0;0;1;-30;30
2340;2339;0;0.0001;0;438;438;438;0;0;1;-30;30
2342;2339;0.00421;0.01355;0.0014;131;131;131;0;0;1;-30;30
2343;2339;0.00306;0.00992;0.00102;114;114;114;0;0;1;-30;30
2342;2343;0.00554;0.01793;0.00184;137;137;137;0;0;1;-30;30
2344;2342;0.01777;0.05736;0.00588;137;137;137;0;0;1;-30;30
2347;2342;0.00496;0.00744;0.00073;114;114;114;0;0;1;-30;30
2347;2342;0.00992;0.03488;0.00407;76;76;76;0;0;1;-30;30
2348;2379;0.08653;0.11405;0.01019;57;57;57;0;0;1;-30;30
2350;2366;0.01686;0.05427;0.00558;68;68;68;0;0;1;-30;30
2353;2378;0.02306;0.07438;0.00765;137;137;137;0;0;1;-30;30
2354;2377;0.01736;0.05686;0.00578;137;137;137;0;0;1;-30;30
2358;2357;0;0.0001;0;438;438;438;0;0;1;-30;30
2357;2363;0.01504;0.04132;0.00426;90;90;90;0;0;1;-30;30
2357;2372;0.00496;0.00744;0.00073;114;114;114;0;0;1;-30;30
2357;2372;0.00496;0.00744;0.00073;114;114;114;0;0;1;-30;30
2358;2361;0.01843;0.06;0.00615;137;137;137;0;0;1;-30;30
2363;2360;0.00934;0.01653;0.00174;90;90;90;0;0;1;-30;30
2362;2361;0;0.0001;0;438;438;438;0;0;1;-30;30
2364;2367;0.00026;0.00066;7.00E-05;114;114;114;0;0;1;-30;30
2373;2372;0;0.0001;0;438;438;438;0;0;1;-30;30
2378;2377;0;0.0001;0;438;438;438;0;0;1;-30;30
2381;2380;0;0.0001;0;438;438;438;0;0;1;-30;30
2382;2381;0.01264;0.03802;0.00273;114;114;114;0;0;1;-30;30
